Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Status World786,2 years ago (edited),"Sir jo ap ne linkedin k bare me btaya last me ....sirf top universities k log waha pr show ho rhe hain..baqi universities wlee eg, ucp,umt ,uol wgera k ku nhi consider kye jatee..plz rply me",,2
memes 3idiots,2 years ago,bhai plz ucp se bsse karlo toh job me problem toh nahi ho gi agar job out of country karni ho tab plz guide me ,,0
Fascination Top,1 year ago,brother ap comsats sahiwal sy prhy ho?,,0
Cloud Sensei,2 years ago,How to apply for internship s,,0
Shahab Hussain,1 year ago,"Mere pas diploma ha software engineering ke keya me job Kelly Appley karsakta ho best company me.
Please reply me.",https://yt3.ggpht.com/ytc/AGIKgqNW9Eq5LdPl9IVXYg1J2A_aDZI3Ry8D9M_T-Q=s48-c-k-c0x00ffffff-no-rj,0
Saddam Afzal,2 years ago,Sir ma interships ksa dhondha skta hon ... In multan.. any tips,https://yt3.ggpht.com/ytc/AGIKgqNeADtYwUKJitHcWsOBHnXncx5-veSJZj7E4sdW6Q=s48-c-k-c0x00ffffff-no-rj,0
Affaq Khan,2 years ago,Sir comsats University kesi software engineering ka hawaley sa,https://yt3.ggpht.com/ytc/AGIKgqNZ82BNimGB8Ut_YoZhmsRur1jMCjH8t4TogyuH=s48-c-k-c0x00ffffff-no-rj,0
saleemdummar,2 years ago,As a software engineer I reject you,https://yt3.ggpht.com/ytc/AGIKgqPXaHU-rjedGq6A86OWlLu6Y-hRPrfZy6Kp_pFZRg=s48-c-k-c0x00ffffff-no-rj,0
Haseeb Nawaz,2 years ago,Bro language kn c chose krain,https://yt3.ggpht.com/ytc/AGIKgqNknw4VnTsYSA8UZZIJySUVyZt5guHrNaP1xQ=s48-c-k-c0x00ffffff-no-rj,0
Ali Jutt,1 year ago,"Brother please can you tell me that what is the starting salary of a fresh graduate of BSCS ?
Am your fresh subscriber",https://yt3.ggpht.com/ytc/AGIKgqOFG3-db9Ajx5hi97ADefyafr-DfMSH3e8i_CSkZQ=s48-c-k-c0x00ffffff-no-rj,1
